SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,DebtRatio,NumberOfDependents,TotalLate,TotalCreditLines,MonthlyIncome_log
0,0.35592819,48,0.478090767,0.0,0,19,8.944811104165534
0,0.57762185,71,0.4925,1.0,1,16,8.764053269347762
0,0.015054291,59,929.0,2.0,0,12,8.594339400592892
0,0.320593837,53,1.114622389,1.0,0,15,8.630700432209832
0,0.047587303,34,997.0,0.0,0,4,8.594339400592892
0,0.173428408,51,0.086269282,0.0,1,11,8.566173813637858
0,0.401789055,55,0.412779302,0.0,0,11,7.844240718141811
0,0.301152442,46,0.254661625,3.0,0,11,8.94494150776486
0,0.0,27,0.229139073,0.0,5,5,7.725330037917135
0,0.067512585,43,0.44723563,0.0,0,6,9.117786390365575
0,0.0,75,0.205971968,1.0,0,4,7.403061091090091
0,0.993335555,31,0.068227425,1.0,0,6,8.408493774492896
0,0.138793584,43,0.384074741,0.0,0,14,9.364519622823858
0,0.193584801,51,0.532754538,0.0,0,15,8.24301946898925
0,0.001124859,28,0.057990335,0.0,2,8,8.699681400989514
0,0.485558448,51,0.09963548,0.0,0,5,8.792397742356906
0,0.979521555,55,0.467850417,0.0,3,13,8.913819350857198
0,0.090641506,69,0.016683267,0.0,0,2,8.298041661371565
0,0.38480769,42,0.533099636,3.0,0,6,8.911529941736559
0,0.183676155,33,0.660528423,0.0,0,10,7.823245690685523
0,0.018124667,60,0.023181455,1.0,0,4,7.1316985104669115
1,0.9999999,54,0.228402866,0.0,1,2,7.771910256435763
0,0.290320472,48,0.262848568,3.0,0,8,8.98682175033189
0,0.052161271,49,0.067629397,1.0,0,5,8.852807917623322
0,0.9999999,91,0.0,0.0,0,3,8.594339400592892
0,0.412657703,66,0.195074372,0.0,2,7,8.31898612539206
0,0.091201293,49,0.568886223,0.0,1,17,8.517393171418904
0,0.500234532,46,0.278025952,1.0,0,11,8.45553053102413
1,0.913140498,37,1.620344914,1.0,2,19,8.294299608857235
0,0.611388611,22,0.347066167,0.0,0,4,6.68586094706836
0,0.065630892,31,0.162635688,0.0,0,10,8.566173813637858
0,0.499666889,39,0.450171821,0.0,0,9,8.071218539969863
0,0.9999999,56,7.0,0.0,0,1,8.594339400592892
0,0.289470539,44,0.4825614,1.0,0,19,9.095714846134879
1,0.814154511,50,0.297139683,1.0,2,9,8.188966863648876
0,0.016406971,55,0.001785714,2.0,0,3,8.630521876723241
0,0.078497383,52,0.207274054,3.0,0,6,9.014447135152134
0,0.029692431,58,0.287187752,0.0,2,20,8.733110697638708
0,0.01255887,62,0.044762033,0.0,0,5,8.911529941736559
0,0.062093267,42,0.230261579,4.0,0,7,9.0280988119824
0,0.551889862,42,0.790613718,1.0,1,20,8.188966863648876
1,0.640058527,39,0.055984556,2.0,0,9,9.194414221425923
0,0.581815774,45,0.724784402,0.0,0,13,8.987321812850125
0,0.0,82,0.0,0.0,0,3,8.594339400592892
0,0.312068793,55,0.127071823,0.0,1,5,7.144407180321139
0,0.266371179,58,0.498488489,2.0,0,13,9.465060106725137
0,0.040186458,35,0.300839136,1.0,0,10,8.630700432209832
1,0.955545894,52,0.524949909,1.0,1,14,9.257319373170178
0,0.086635409,40,887.0,1.0,0,9,0.0
0,0.9543957,45,0.4842141,1.0,2,11,9.086702731518004
0,0.188256123,27,0.881825173,1.0,0,7,8.268988209506656
0,1.245847176,24,499.0,0.0,2,4,8.594339400592892
0,0.014049887,37,0.674399608,0.0,0,10,8.71948076085107
0,0.329609837,36,0.437743191,2.0,0,18,8.188133414510478
0,0.484099985,40,0.423251505,2.0,0,11,9.286838342948908
0,0.0,86,2.0,0.0,0,9,8.594339400592892
0,0.035113768,56,87.0,0.0,0,11,8.594339400592892
0,0.084826988,59,0.53418212,0.0,0,11,8.19229373114764
0,0.9999999,40,0.60616581,0.0,0,9,8.881975184248867
0,0.152250785,49,0.030774358,0.0,0,3,9.105090961257085
0,0.2128856,66,0.351891786,0.0,0,11,8.537191877922927
0,0.9999999,63,0.200843235,4.0,4,6,8.559869465696673
0,0.9999999,45,461.0,0.0,0,2,8.594339400592892
0,0.0,30,0.0,1.0,0,1,8.45553053102413
0,0.576284725,36,0.785404865,1.0,0,11,8.006700845440367
0,0.408215982,39,677.0,2.0,0,4,8.594339400592892
0,0.0,27,0.0,0.0,0,5,8.412054873292933
0,0.10680013,44,0.747375437,2.0,3,11,8.699681400989514
0,0.004552998,34,3.0,0.0,0,2,8.594339400592892
0,0.277436128,59,0.388566694,1.0,0,9,8.19450550976564
0,0.285342534,38,0.08951092,3.0,0,4,8.086717920303906
0,0.162077194,38,0.024885359,2.0,0,7,11.156264806643742
0,0.622524722,43,0.353883732,0.0,0,9,9.23356849809539
0,0.0,75,0.527431421,0.0,0,5,6.687108607866515
0,0.732711215,29,0.338531127,0.0,0,11,9.036106025364846
0,0.486651335,55,0.324741695,0.0,0,12,9.105090961257085
0,0.584844623,60,0.293637575,0.0,0,12,8.700181192753353
0,0.875440658,37,0.437717467,1.0,0,5,7.270312886079025
0,0.043861767,69,0.064119265,0.0,0,8,8.840580188488795
0,0.03929607,48,0.480393478,0.0,0,12,8.912069097970134
1,0.339503567,89,0.549380248,0.0,5,9,7.824445930877619
0,0.064835195,56,0.197624587,0.0,2,11,9.007856923358275
0,0.008684579,75,0.0013269,0.0,0,5,9.022805248129341
0,0.9999999,55,0.138721351,0.0,1,1,8.329658067569396
0,0.503587987,63,1.308922769,0.0,0,17,8.294299608857235
0,0.000309046,49,562.0,0.0,0,11,8.594339400592892
0,0.697812691,31,0.236980252,1.0,0,10,9.392745258631441
0,0.650432993,61,0.368063194,1.0,0,11,9.210440366976517
0,0.30248201,46,0.348057208,2.0,0,13,8.974744612722734
0,0.9999999,40,0.185755935,0.0,2,1,7.783640596221253
0,0.159116246,91,0.184123484,0.0,0,6,7.503289630675082
0,0.155644438,56,0.336831584,0.0,0,6,7.601402334583733
0,0.836294011,29,0.260170076,1.0,3,9,8.37816098272068
0,0.293041811,45,0.373940678,3.0,0,6,8.236420527265391
0,0.9999999,49,0.098937721,4.0,1,1,8.476579508530941
0,0.271898248,64,556.0,0.0,0,4,8.594339400592892
0,0.0,51,0.238076192,0.0,0,7,9.210440366976517
0,0.106531463,78,0.024303074,0.0,0,9,8.629807335785372
0,0.250818316,36,0.240143984,1.0,0,8,8.671458150427666
0,0.181579946,54,0.3539428,1.0,0,10,8.707648248106914
0,0.002964536,67,0.349026844,0.0,0,19,9.729193687429403
0,0.048911121,63,0.102800764,1.0,0,4,8.745761999375512
1,0.517045364,61,0.572590321,0.0,0,22,8.922791623969637
0,0.024100447,86,0.010791367,0.0,0,6,7.707062655370473
0,0.122976319,50,0.454103343,1.0,0,7,8.098642843759418
1,0.387065977,51,0.350874186,1.0,2,13,8.671458150427666
0,0.021741679,70,0.187762448,0.0,0,12,8.517393171418904
0,0.269257489,44,0.607594937,3.0,0,7,7.313886831633462
0,0.996301651,39,0.306101912,1.0,2,17,9.299358068293836
0,0.019153961,49,0.201025979,4.0,0,9,10.414333176102122
0,0.008665511,58,1.908629442,0.0,0,22,8.77971129020447
0,0.155742213,39,723.0,2.0,0,13,0.0
0,0.733914381,33,0.158975542,1.0,1,7,8.374246182096304
0,0.210442588,53,0.513602495,1.0,0,12,8.660600654710967
0,0.095634788,36,0.175266904,1.0,0,4,7.717796211013582
0,0.124801376,62,0.566894457,0.0,0,17,8.792549614177382
0,0.016995185,62,0.002301937,0.0,0,4,8.558910784768106
0,0.964038058,29,0.263516583,0.0,1,6,7.696667081526462
0,0.211206477,44,0.2138395,0.0,3,13,7.640603826393634
0,0.184476515,32,0.444956049,0.0,0,13,8.877242435993919
0,0.0,52,0.444444444,1.0,0,7,8.160803920954665
0,0.086605363,69,73.0,0.0,0,2,8.594339400592892
0,0.187090597,63,0.506873282,1.0,0,12,8.294299608857235
0,0.732202177,44,0.258576628,0.0,0,26,9.465989834846651
0,0.392141112,54,1.383017398,2.0,0,20,8.25608813381491
0,0.063688754,41,0.266876688,1.0,0,8,8.804775258867686
0,0.616982372,32,0.191649336,2.0,1,10,8.740496729931813
0,0.288541381,87,0.571428571,0.0,1,23,7.438971592395862
0,0.221106801,43,0.157212981,0.0,0,6,8.900276348631271
0,0.193612774,47,0.020146833,3.0,0,1,8.675392806089782
0,0.014441183,75,0.145703611,0.0,0,9,9.684086987500752
0,0.531963331,64,0.480082158,1.0,2,22,9.825580063659602
0,0.346960384,41,1.432686655,2.0,0,16,7.438971592395862
0,0.0,56,0.0,0.0,0,2,8.732465848349879
0,0.65854007,55,0.489714904,0.0,0,7,8.620110725422924
0,0.104693763,36,0.297372704,1.0,0,9,8.366602832783736
0,0.046740048,57,0.404799866,0.0,0,16,9.385721231090805
0,0.057887851,56,0.238127698,1.0,0,14,8.38958706681109
0,0.883182488,49,0.183736947,2.0,0,18,8.412054873292933
0,0.005326455,53,79.0,0.0,0,4,0.0
0,0.088809584,51,0.295480067,0.0,0,13,8.871224644409553
0,0.021319787,64,0.24496788,0.0,0,14,7.755767170102998
0,0.281880372,28,0.179975176,0.0,0,7,7.790282380703483
1,0.402345742,37,0.337622356,3.0,0,18,9.44683440765853
0,0.010350125,52,0.258589038,1.0,0,7,8.246171559857563
0,0.336596148,36,0.08037225,0.0,0,2,7.074963197966044
0,0.044842922,51,0.23358954,2.0,0,6,9.33423800863242
0,0.007712359,69,0.156614462,0.0,0,6,8.006700845440367
0,1.011332794,52,10.80049875,2.0,0,9,5.993961427306569
0,0.066778859,67,84.0,0.0,0,7,8.594339400592892
0,0.0,36,0.370418677,2.0,0,5,8.944680683558895
0,0.0,49,0.62273579,1.0,0,11,7.3783837129967145
1,0.314685703,51,0.160317928,4.0,4,15,9.740085880594684
1,0.149314411,36,0.558320373,0.0,0,12,8.412054873292933
0,0.0,33,0.238212526,0.0,0,9,7.952263308657046
0,0.037849716,62,0.162891787,0.0,0,16,9.07589427542326
0,0.281115558,69,0.162186181,1.0,0,10,8.412054873292933
0,0.133688867,49,0.093522183,2.0,0,7,8.476579508530941
0,0.0,65,0.416379181,0.0,0,11,8.80492526261806
0,0.827151013,56,0.219974716,1.0,2,8,9.071193240566025
0,0.025082109,57,0.360879707,0.0,0,15,8.006700845440367
0,0.578849363,48,0.367553674,1.0,0,11,8.796943893541737
0,0.020703507,47,0.645104381,2.0,0,7,8.131824785007195
1,1.248751249,33,0.175120326,0.0,2,3,7.901377353792616
0,0.9999999,75,8.0,0.0,0,2,8.594339400592892
0,0.569824212,40,0.361421689,2.0,0,19,9.305741456739435
0,0.914867126,40,0.517037339,1.0,0,8,8.497194544909547
0,0.0382584,68,0.009831695,0.0,0,12,8.699681400989514
0,0.964561473,35,0.305839582,2.0,9,10,8.38958706681109
0,0.02731285,65,0.325335893,0.0,0,6,7.642044402873258
0,0.035605591,81,0.017260735,0.0,0,7,8.871505346165781
0,0.004595129,52,0.39095856,0.0,0,8,8.877242435993919
0,0.042534081,69,0.009690817,1.0,0,4,8.77971129020447
0,0.180162143,40,0.448326668,1.0,0,17,9.159257581746866
0,0.054940099,35,0.662152897,2.0,0,12,8.671458150427666
0,0.099724251,80,0.008908281,0.0,0,3,9.305741456739435
0,0.030513202,68,48.0,0.0,0,6,8.594339400592892
0,0.175434349,47,0.149077983,0.0,0,9,8.412054873292933
0,0.019883105,64,0.028599606,0.0,0,16,8.713417653379183
1,0.990764426,36,0.361340457,1.0,2,4,8.323122887587735
0,0.386084012,49,0.166452387,3.0,0,17,9.364519622823858
0,0.008287427,55,0.115171335,0.0,0,9,8.858368636308018
0,0.058687793,35,0.335733141,2.0,0,8,9.0280988119824
0,0.091106715,63,0.035418452,0.0,0,5,8.160803920954665
0,0.023114333,64,0.513540291,0.0,0,19,9.114269903225448
0,0.083426677,64,0.037871034,2.0,0,7,7.983098940710892
0,0.529411765,26,0.017052375,0.0,1,1,6.710523109452428
0,0.192722211,77,0.457930642,1.0,0,22,8.85879510585745
0,0.9999999,32,0.177955511,0.0,2,1,8.294299608857235
0,0.359412083,54,3.874422899,0.0,0,23,6.9874902470009905
0,0.106517279,40,0.263151915,4.0,0,20,9.082620630373812
0,0.01239876,50,0.207518671,0.0,3,5,9.385721231090805
0,0.9999999,56,0.00711943,2.0,0,2,9.433563920090563
0,0.003938695,75,0.199949219,0.0,0,13,8.971702399703325
0,0.520418652,36,0.232918082,3.0,1,5,7.88193748927207
0,0.160899231,33,0.182363527,0.0,0,13,8.111928063310739
0,0.252505361,52,0.442592901,2.0,0,14,8.699681400989514
0,0.035670256,62,0.427674963,0.0,0,13,9.148677711584076
0,0.046747539,60,1.012368584,0.0,0,15,8.081475040137052
0,0.009639594,52,0.262440354,0.0,0,5,8.38958706681109
0,0.986400389,36,0.441868921,0.0,0,10,9.305741456739435
0,0.092392056,71,0.190062303,0.0,2,8,9.472781556562168
0,0.001019592,83,0.00019996,0.0,0,10,8.517393171418904
0,0.0,76,272.0,0.0,0,6,0.0
0,0.045516721,40,0.090355422,3.0,0,12,9.305741456739435
0,0.245744673,46,0.585122242,3.0,0,22,8.8110561229431
0,0.292159285,78,605.0,0.0,0,5,8.594339400592892
0,0.9999999,36,631.0,0.0,0,2,8.594339400592892
0,0.016142473,76,0.668266347,0.0,0,12,7.418780882750794
0,0.759286581,41,0.408475574,1.0,1,4,7.4377951216719325
0,0.189734189,60,0.04587156,0.0,0,2,7.949444420250626
0,0.049082484,63,0.361938937,1.0,2,13,9.707594315712079
0,1.163184115,52,0.319174181,0.0,0,7,8.346167594364134
0,0.238016933,58,0.601017347,0.0,0,8,8.944680683558895
0,0.410946459,56,0.712194056,0.0,0,17,8.428580533059634
0,0.476535633,33,0.312937413,0.0,0,5,8.517393171418904
0,0.37504998,64,0.011195522,0.0,0,4,7.824445930877619
0,0.116188171,33,0.043739065,0.0,0,9,8.294299608857235
0,0.018497695,40,64.0,0.0,0,13,8.594339400592892
0,0.254548841,56,0.461357487,4.0,0,17,9.04793908261736
0,0.013574112,60,0.711075819,0.0,0,14,9.741027444837728
0,0.9999999,27,0.260763359,2.0,1,3,8.094073148069352
0,0.029185402,41,0.336295473,0.0,0,6,8.188966863648876
0,0.985092264,48,0.376905611,0.0,0,5,8.03365842788615
0,0.0,39,0.735131912,2.0,0,15,8.811205187562887
0,0.312877738,36,0.23072116,0.0,0,28,8.987321812850125
0,0.714892819,34,0.870354941,0.0,1,9,8.699681400989514
0,0.141853991,79,0.812870978,0.0,0,10,8.071218539969863
0,0.073191767,54,0.020708083,0.0,0,4,8.409830673087738
0,0.473663158,36,0.650674663,0.0,1,8,7.601402334583733
1,0.987668722,39,0.691279186,2.0,5,16,8.519390774959724
0,0.061214562,35,0.453692681,0.0,0,9,9.952325334619427
0,0.475252475,38,0.428628549,0.0,2,8,7.824445930877619
0,0.621468927,24,0.010079194,0.0,0,3,8.334951631422454
0,0.084589254,76,0.044093178,0.0,0,8,7.091742115095153
0,0.087182563,74,0.080495356,0.0,0,6,7.163946684342547
0,0.111715105,47,0.315173697,3.0,0,14,9.721185995542177
0,0.0,57,0.335066493,3.0,0,13,9.210440366976517
0,0.0,63,0.052672049,1.0,0,3,7.8636512654486515
0,0.0,62,17.0,0.0,0,4,8.594339400592892
0,0.659178931,39,0.285324697,1.0,0,7,8.67709870892586
0,0.101012576,51,0.34037277,1.0,0,23,9.433563920090563
0,0.471803323,60,0.365787835,1.0,0,13,9.173053787190167
0,0.249922521,63,0.254313231,1.0,2,20,9.873904249994453
0,0.0,55,0.369192131,1.0,0,10,8.877242435993919
0,0.066285085,58,0.228999349,0.0,0,8,9.128479345495862
0,0.025711593,55,0.540702656,2.0,0,9,8.160803920954665
0,0.901509849,33,0.128132981,0.0,2,9,10.047631185616188
1,0.02331266,58,0.632371083,0.0,1,15,8.307212626628308
0,0.048540543,55,0.215576215,0.0,1,10,8.648396877031582
0,0.077358439,44,0.324267573,0.0,0,12,9.210440366976517
0,0.082452074,57,0.89117395,1.0,0,13,8.160803920954665
0,0.9999999,65,0.0,0.0,0,3,6.423246963533519
0,0.14060251,56,0.049700447,2.0,0,11,9.380167531188448
0,0.357285429,25,0.001723544,0.0,0,1,7.972810784121404
0,0.002140517,89,5.0,0.0,1,4,0.0
1,0.0,32,0.44187375,2.0,0,6,8.160803920954665
0,0.072377744,48,0.399050079,0.0,0,11,9.392745258631441
0,0.228591229,38,0.181233062,0.0,1,4,7.990238185720363
0,0.0,58,526.0,1.0,0,6,8.594339400592892
0,0.0,59,0.531464095,0.0,3,9,8.97233695775495
0,0.9999999,32,0.132716821,1.0,0,1,8.294299608857235
0,0.015293506,50,0.372513562,0.0,0,13,7.00850518208228
0,0.059183801,26,0.067061144,0.0,0,7,7.327123292259293
0,0.211859605,55,0.128716003,1.0,0,8,8.752107198329362
0,0.014688043,82,13.0,0.0,0,4,8.594339400592892
0,0.716283716,46,0.26775232,2.0,0,12,8.571870752706934
0,0.00054943,59,0.0,0.0,0,4,7.71289096149013
0,0.004680652,29,0.057388522,0.0,0,4,8.517393171418904
0,0.4275909,39,0.342354782,0.0,1,16,9.293117798433752
0,0.982477859,36,0.508163945,0.0,0,4,8.006700845440367
0,0.083486086,71,0.170705631,0.0,0,5,8.632662441222351
0,0.01087466,82,0.001287001,0.0,0,6,8.958025443361693
0,0.014646523,26,0.121568627,0.0,0,7,7.150701457592526
0,0.556142972,58,0.177274242,0.0,0,2,8.006700845440367
1,1.25748503,26,0.129805014,0.0,3,1,7.492760300922379
0,0.031593681,33,523.0,0.0,0,3,8.594339400592892
0,0.35407131,51,0.053521541,0.0,0,5,8.824824939175638
0,0.075627307,60,0.193786454,0.0,0,10,9.036106025364846
0,0.002965614,29,0.515939338,0.0,0,9,8.080546965824498
0,0.020390558,79,0.225861336,0.0,0,5,7.762596048540069
0,0.04564894,27,0.274952015,0.0,0,22,8.335191583433202
1,0.962946947,50,0.68127587,0.0,1,9,8.320448113956559
0,0.160226787,31,0.356018715,0.0,0,5,7.762596048540069
0,0.0,45,0.735816454,1.0,0,15,9.251194365984448
0,0.067400749,26,0.166517857,0.0,0,10,8.40737832540903
0,0.134374585,63,111.0,0.0,0,2,8.594339400592892
0,0.9999999,40,11.0,0.0,0,0,8.594339400592892
0,0.013218661,57,0.085321957,0.0,0,11,8.922791623969637
0,0.000358843,54,0.720069983,0.0,0,11,8.294299608857235
0,0.975146408,33,0.332280979,2.0,0,4,8.24301946898925
0,0.255610417,54,0.528550512,1.0,0,10,8.13593277200489
0,0.9999999,24,0.0,0.0,0,1,8.251663923605589
0,0.682708972,41,0.38708711,1.0,4,12,9.499346567390095
0,0.101551406,47,228.0,0.0,0,6,8.594339400592892
0,0.013105862,76,736.0,0.0,0,16,8.594339400592892
0,0.0,87,2.0,0.0,0,2,8.594339400592892
0,0.040536902,34,0.644091034,0.0,0,12,8.20166019080868
0,0.0,46,0.107878122,4.0,0,11,8.200562797008564
0,0.013375668,82,0.002606106,0.0,0,7,8.994420665751292
0,0.9999999,48,0.165213329,2.0,1,0,8.76748487464946
0,0.19877594,83,0.217065334,0.0,0,9,7.937731775260109
0,0.053596215,86,68.0,1.0,0,6,8.594339400592892
0,0.178964154,56,0.552930754,1.0,0,7,8.820699399214904
0,0.0,90,0.0,0.0,0,3,8.594339400592892
0,0.003550639,73,415.0,0.0,0,11,8.594339400592892
0,0.715720439,33,1.002499107,0.0,0,10,7.937731775260109
0,0.011343376,85,13.0,0.0,0,5,8.594339400592892
0,0.158100266,45,0.475322703,1.0,2,20,8.281723990411392
0,0.626266154,56,0.142385321,0.0,0,5,8.60337088765729
0,0.0,31,0.432783608,0.0,0,10,7.601402334583733
0,0.48268786,30,0.264841895,1.0,1,11,8.987321812850125
0,0.524915836,32,969.0,0.0,0,6,8.594339400592892
0,0.335445712,40,0.344679838,0.0,1,8,8.343077871169383
0,0.001876594,79,0.01332778,0.0,0,10,7.783640596221253
0,0.235225157,37,0.335036659,1.0,0,6,8.412054873292933
0,0.0,63,779.0,0.0,0,7,8.594339400592892
0,0.0,28,852.0,0.0,0,3,8.594339400592892
0,0.001901275,69,0.0,0.0,0,6,8.604471199523298
0,0.107720423,47,0.216280839,2.0,0,15,9.127067452782361
0,0.01339933,71,0.01283697,1.0,0,3,7.756623334538858
0,0.547124146,40,0.121319069,4.0,0,6,9.112396727646056
0,0.157137145,59,0.264911696,1.0,0,8,8.006700845440367
0,0.042202964,28,0.286158631,0.0,0,7,8.412054873292933
0,0.835311508,31,0.332527053,0.0,1,10,8.96890555068972
0,0.5112397,58,0.963084409,1.0,0,16,9.154193211353181
0,0.037477248,37,0.079193665,0.0,0,9,9.0280988119824
0,0.0,68,0.090386385,0.0,0,5,8.3774712482411
1,0.71976008,47,64.0,0.0,2,2,8.594339400592892
0,0.047294357,57,0.447142596,0.0,0,15,8.608312784783722
0,0.028083912,50,0.380976732,3.0,0,20,8.271548374755515
0,0.003888457,74,4.0,0.0,0,3,8.594339400592892
0,0.009654537,73,0.122830656,1.0,0,7,9.828440678213218
1,0.778719498,81,0.53801306,0.0,0,13,8.363575702750637
0,0.0,58,0.411084131,1.0,0,12,8.853808274977197
0,0.054449206,87,19.0,0.0,0,1,8.594339400592892
0,0.173784093,55,0.196142489,0.0,0,17,9.675142999429854
0,0.457154579,50,0.103425118,2.0,0,7,9.503084610020228
0,0.119460647,34,0.32224953,0.0,0,6,8.841737428600585
0,0.276593085,62,0.121835693,0.0,0,9,9.852246888342531
0,0.128419662,59,0.226433961,0.0,0,11,9.305741456739435
0,0.000237284,64,0.427787663,0.0,0,11,8.81640849968169
0,0.086492476,64,0.074734316,1.0,0,9,8.671458150427666
0,0.222472191,30,0.589815683,0.0,0,5,8.071218539969863
0,0.035754761,79,0.00829363,1.0,0,5,8.64241515616962
0,0.003986049,81,0.207164676,0.0,0,11,8.188966863648876
0,0.093741762,41,0.718171926,2.0,2,13,8.209580483475577
0,0.231979494,58,0.373801016,0.0,0,32,9.271811694064283
0,0.041411471,45,0.008456176,3.0,0,3,9.076923258535832
0,0.223055966,44,0.430297475,3.0,0,15,9.392745258631441
0,0.452864285,49,0.330947228,1.0,0,11,8.700680734850161
0,0.9999999,26,0.137820513,0.0,0,1,7.534762657037537
0,0.15189171,59,0.301074556,0.0,0,15,9.620859354387026
0,0.606025418,39,0.375647341,2.0,3,12,8.976767625171433
0,0.010186243,47,0.022504141,2.0,0,7,10.11662117122102
0,0.515975688,28,0.679853795,0.0,0,15,8.444837529224097
0,0.347921078,42,0.373740482,2.0,0,13,9.472781556562168
0,0.108983159,53,0.31035201,0.0,0,11,8.476579508530941
0,0.165720783,68,0.311916978,0.0,0,11,9.056722883310583
0,0.194625748,31,0.283571758,0.0,1,20,8.374246182096304
0,0.48987523,34,0.319171724,1.0,0,3,7.937731775260109
0,0.958820874,56,0.236573549,1.0,0,13,9.179984251961283
0,0.799018271,30,1.298161471,0.0,0,5,7.1316985104669115
0,0.011505437,52,0.274253271,0.0,0,10,8.30671904320269
0,0.819115784,54,0.528381219,0.0,0,8,7.956476798036782
0,0.0,39,0.551779288,0.0,0,9,7.824445930877619
0,0.122544324,57,0.42893401,1.0,0,10,8.374246182096304
0,0.667833042,60,81.0,0.0,0,2,8.594339400592892
0,0.3882572,45,1.112942122,1.0,0,17,8.512381634419015
0,2.258964143,33,0.032483758,2.0,3,1,7.601402334583733
0,0.187797808,85,790.0,0.0,0,6,8.594339400592892
0,0.9999999,34,0.0,0.0,2,0,8.594339400592892
0,0.037379559,37,0.333851794,0.0,0,13,9.105090961257085
0,0.00339983,63,0.262694922,0.0,0,5,7.824445930877619
0,0.106475741,32,0.802308265,1.0,0,6,7.895808377083183
0,0.518186405,73,0.504887091,1.0,0,18,9.093918908958932
0,0.003735788,39,0.459166466,0.0,0,12,8.33110454805304
0,0.196960608,40,0.006959443,0.0,0,1,8.334951631422454
0,0.802993617,42,0.524458002,3.0,1,10,9.12467354521909
0,0.9999999,36,0.194963754,0.0,0,3,7.8713112033234065
0,0.288592785,51,0.226213976,3.0,0,6,9.223454011121566
0,0.397244161,25,0.294852574,0.0,0,5,7.601402334583733
0,0.197440895,36,777.0,0.0,0,4,8.594339400592892
0,0.004884836,34,0.474904943,2.0,0,13,8.567886305731756
1,1.362141746,73,274.0,0.0,5,2,8.594339400592892
0,0.17545213,55,0.27018019,0.0,2,13,9.169622538697624
1,0.514353049,39,0.984408835,1.0,0,16,7.744569809354496
